runner_id,age,sex,residence,split_1_segment_time,split_1_overall_place,split_1_pace,split_2_segment_time,split_2_overall_place,split_2_pace,split_3_segment_time,split_3_overall_place,split_3_pace,split_4_segment_time,split_4_overall_place,split_4_pace,split_5_segment_time,split_5_overall_place,split_5_pace,split_6_segment_time,split_6_overall_place,split_6_pace,split_7_segment_time,split_7_overall_place,split_7_pace,chipstart
1113,48.0,M,MN,1416,965,456,1396,923,450,3157,1038,459,2637,1135,476,1179,1343,500,1569,1318,523,1163,1811,529,21
1114,25.0,M,MN,1454,1276,468,1434,1196,462,3205,1227,466,2733,1531,494,1264,2197,536,1691,2216,564,1179,1995,536,45
1115,45.0,M,MN,1439,1098,463,1442,1318,464,3286,1540,478,2831,2038,511,1303,2723,553,1757,2816,586,1341,4066,610,65
1117,39.0,M,MN,1195,168,385,1214,213,391,2654,174,386,2151,156,389,905,107,384,1188,101,396,847,92,385,5
1118,40.0,M,MN,1636,3059,527,1582,2837,510,3504,2659,509,2881,2310,520,1185,1388,502,1561,1272,521,1026,635,467,73
1120,39.0,M,MN,1403,903,452,1365,725,440,3103,913,451,2500,701,452,1076,584,456,1494,873,498,1159,1761,527,152
1121,45.0,M,MN,1233,221,397,1230,247,396,2777,272,404,2317,308,418,997,281,423,1323,276,441,923,230,420,5
1123,38.0,M,MN,1986,7498,640,1904,6846,613,4168,6349,606,3817,6973,689,1987,8217,843,2834,8662,945,1962,8588,892,741
1124,52.0,M,MN,1452,1258,468,1427,1137,460,3200,1177,465,2634,1125,476,1133,961,480,1578,1379,526,1321,3793,601,62
1125,46.0,M,MN,1560,2300,502,1516,2061,488,3305,1609,480,3004,3020,543,1412,4052,599,2083,5591,695,1431,5273,651,137
1126,32.0,M,MN,1385,815,446,1357,688,437,2966,581,431,2507,729,453,1101,725,467,1536,1098,512,1152,1681,524,28
1128,39.0,M,MN,1389,831,448,1311,523,422,3021,664,439,2578,914,466,1202,1556,510,1684,2159,562,1355,4250,616,72
1129,53.0,M,MN,1971,7351,635,1940,7229,625,4562,7656,663,4137,7772,747,2039,8387,865,2350,7247,784,1635,7171,744,590
1130,36.0,M,MN,1401,891,451,1442,1321,465,3211,1269,467,2683,1303,485,1259,2140,534,1671,2047,557,1194,2179,543,25
1131,54.0,M,MN,1293,408,416,1320,548,425,3077,854,447,2530,786,457,1112,802,472,1469,760,490,1072,947,487,22
1132,43.0,M,MN,1571,2390,506,1547,2409,498,3474,2455,505,2976,2813,537,1336,3134,567,1853,3665,618,1319,3772,600,44
1133,54.0,M,MN,1326,536,427,1332,591,429,3017,656,439,2598,1012,469,1174,1306,498,1818,3371,606,1859,8278,845,24
1134,58.0,M,MN,1559,2288,502,1611,3187,519,3642,3390,529,3539,5925,639,1491,4928,632,1963,4628,655,1481,5864,673,50
1136,24.0,M,MN,1812,5795,584,1816,5956,585,4215,6562,613,3577,6078,646,1849,7654,784,2309,7046,770,1466,5686,667,425
1137,51.0,M,MN,1297,438,418,1258,321,405,2802,298,407,2272,267,410,985,239,418,1286,220,429,937,277,426,15
1139,29.0,M,MN,1428,1013,460,1389,890,447,3091,884,449,2662,1234,481,1194,1478,507,1590,1451,530,1128,1444,513,54
1140,49.0,M,MN,1465,1354,472,1398,938,450,3107,922,452,2507,728,453,1094,674,464,1451,677,484,1012,555,460,81
1142,61.0,M,MN,1687,3817,543,1746,5129,562,3900,5073,567,3361,5065,607,1617,6166,686,2282,6875,761,1671,7395,760,17
1143,41.0,M,MN,1372,713,442,1369,763,441,3032,697,441,2465,596,445,1142,1029,484,1563,1285,521,1161,1780,528,25
1147,31.0,M,MN,1465,1357,472,1455,1415,469,3278,1502,476,2894,2363,523,1400,3934,594,1874,3850,625,1351,4183,614,75
1148,26.0,M,MN,1176,149,379,1186,164,382,2710,209,394,2311,304,418,1058,490,449,1392,462,464,941,290,428,25
1149,36.0,M,MN,1481,1475,477,1488,1695,479,3368,1902,489,2870,2250,518,1379,3688,585,1755,2797,585,1334,3959,607,32
1150,40.0,M,MN,1451,1244,467,1436,1228,463,3206,1240,466,2582,932,466,1097,698,465,1419,560,473,1065,900,484,42
1151,32.0,M,MN,1720,4311,554,1727,4869,556,3822,4647,555,3400,5231,614,1507,5079,639,2123,5920,708,1466,5682,667,423
1152,51.0,M,MN,1372,715,442,1379,830,444,3136,979,456,3153,3946,569,1365,3484,579,1888,3987,630,1390,4727,632,14
1153,55.0,M,MN,1632,3012,526,1645,3558,530,3668,3543,533,3074,3458,555,1398,3912,593,1705,2335,569,1219,2516,555,287
1154,42.0,M,MN,1365,664,440,1359,702,438,3047,781,443,2499,687,451,1090,657,462,1484,813,495,1176,1962,535,27
1155,48.0,M,MN,1492,1559,480,1509,1988,486,3281,1518,477,2727,1503,493,1363,3465,578,1637,1780,546,1211,2402,551,128
1156,44.0,M,MN,1391,844,448,1424,1115,459,3206,1237,466,2763,1693,499,1161,1185,493,1528,1052,510,1110,1248,505,42
1157,53.0,M,MN,1448,1201,467,1445,1351,466,3314,1642,482,2795,1836,505,1227,1827,521,1645,1826,549,1201,2270,546,48
1158,32.0,M,MN,1910,6810,615,1896,6780,611,3948,5303,574,3233,4311,584,1562,5639,662,1902,4098,634,1324,3834,602,680
1159,48.0,M,MN,1435,1064,462,1444,1334,465,3209,1262,466,2634,1120,476,1254,2084,532,1673,2060,558,1160,1775,528,60
1160,22.0,M,MN,1609,2766,518,1571,2670,506,3531,2796,513,3085,3545,557,1237,1913,525,1736,2625,579,1150,1658,523,290
1161,23.0,M,MN,1258,290,405,1230,244,396,2725,218,396,2190,190,396,958,179,406,1266,188,422,925,239,421,24
1162,41.0,M,MN,1296,425,418,1309,506,422,2946,552,428,2386,428,431,1070,557,454,1561,1275,521,1127,1441,513,21
1165,54.0,M,MN,1452,1261,468,1439,1282,463,3207,1247,466,2648,1183,478,1291,2536,547,1761,2868,587,1357,4273,617,46
1166,41.0,M,MN,2005,7648,646,2072,8006,667,4939,8342,718,4225,7951,763,1871,7767,794,2486,7779,829,1829,8164,832,332
1167,54.0,M,MN,1854,6231,597,1782,5538,574,4115,6134,598,4246,7989,767,2028,8353,860,2210,6459,737,1471,5736,669,383
1168,35.0,M,MN,1505,1668,485,1438,1258,463,3275,1494,476,2890,2353,522,1286,2473,545,1818,3361,606,1416,5085,644,112
1169,61.0,M,MN,1623,2912,523,1616,3238,520,3641,3388,529,2982,2855,539,1300,2685,551,1756,2810,586,1281,3295,582,79
1170,43.0,M,MN,1554,2240,501,1475,1577,475,3324,1686,483,2786,1796,503,1240,1959,526,1639,1788,547,1124,1408,511,53
1171,38.0,M,MN,1649,3251,531,1572,2690,506,3496,2581,508,2841,2092,513,1570,5717,666,2164,6198,722,1497,6035,681,306
1172,29.0,M,MN,1716,4229,553,1693,4243,545,3870,4925,562,3423,5325,618,1669,6594,708,2559,8033,853,1744,7769,793,105
1173,46.0,M,MN,1376,752,443,1381,848,445,3111,934,452,2767,1713,500,1333,3099,565,1935,4390,645,1540,6435,700,13
1174,54.0,M,MN,1283,379,413,1275,369,411,2840,368,413,2288,274,413,999,290,424,1335,301,445,972,391,442,15
1175,33.0,M,MN,1554,2247,501,1517,2073,489,3329,1709,484,2704,1376,488,1172,1289,497,1531,1064,511,1079,997,491,133
1176,27.0,M,MN,1511,1729,487,1498,1871,483,3376,1979,491,2897,2380,523,1586,5880,673,2306,7025,769,1370,4446,623,101
1177,52.0,M,MN,1434,1057,462,1473,1555,474,3311,1632,481,2783,1784,503,1218,1722,517,1608,1566,536,1168,1869,531,74
1179,54.0,M,MN,1597,2661,515,1562,2553,503,3457,2380,502,2857,2184,516,1248,2021,529,1695,2247,565,1231,2659,560,81
1180,49.0,M,MN,1249,263,402,1237,263,398,2737,230,398,2216,205,400,939,155,398,1237,145,413,899,171,409,9
1181,33.0,M,MN,1352,607,435,1323,559,426,2915,486,424,2387,430,431,1052,464,446,1480,794,494,1098,1133,499,48
1183,37.0,M,MN,1500,1619,483,1469,1525,473,3247,1390,472,2603,1032,470,1127,916,478,1560,1263,520,1063,887,483,118
1184,46.0,M,MN,1584,2512,510,1529,2203,493,3335,1736,485,2753,1645,497,1188,1417,504,1586,1433,529,1165,1833,530,115
1186,50.0,M,MN,1621,2883,522,1640,3504,528,3594,3125,522,2953,2691,533,1322,2970,561,1725,2529,575,1190,2130,541,292
1187,57.0,M,MN,1797,5567,579,1829,6128,589,4030,5732,586,3348,5002,605,1468,4679,623,1842,3554,614,1323,3819,602,577
1191,50.0,M,MN,1348,594,434,1329,581,428,2925,512,425,2348,348,424,1020,342,433,1335,299,445,987,435,449,10
1192,35.0,M,MN,1522,1911,490,1492,1754,480,3381,2029,491,2890,2350,522,1328,3039,563,1784,3072,595,1283,3329,584,99
1193,37.0,M,MN,1323,530,426,1306,482,421,2906,448,422,2357,377,426,1032,387,438,1368,393,456,996,475,453,15
1194,52.0,M,MN,1586,2540,511,1529,2194,492,3430,2240,499,2886,2332,521,1277,2354,542,1703,2313,568,1232,2669,560,106
1195,51.0,M,MN,1442,1123,464,1452,1383,468,3325,1695,483,2872,2267,519,1261,2164,535,1703,2310,568,1144,1601,520,22
1196,48.0,M,MN,1262,307,406,1227,236,395,2748,245,400,2334,327,422,962,184,408,1252,168,418,913,204,415,8
1198,25.0,M,MN,1622,2904,523,1615,3223,520,3380,2019,491,2746,1606,496,1199,1536,509,1552,1212,518,1070,933,486,105
1199,25.0,M,MN,1657,3392,534,1689,4188,544,3915,5151,569,3653,6411,660,1579,5814,670,2064,5435,688,1429,5233,650,84
1200,44.0,M,MN,1277,362,411,1249,297,402,2805,303,408,2259,248,408,982,231,416,1293,233,431,922,226,419,8
1201,46.0,M,MN,1464,1349,472,1608,3147,518,3867,4905,562,4142,7781,748,2185,8698,926,2563,8048,855,1827,8155,831,29
1203,42.0,M,MN,1567,2357,505,1506,1952,485,3326,1699,483,2710,1413,490,1156,1142,491,1523,1016,508,1105,1182,502,104
1204,56.0,M,MN,1730,4531,557,1707,4497,550,3674,3580,534,2964,2751,535,1275,2327,541,1730,2569,577,1149,1644,522,422
1205,52.0,M,MN,1514,1762,488,1450,1376,467,3241,1365,471,2691,1338,486,1194,1476,507,1594,1473,532,1161,1784,528,76
1206,65.0,M,MN,1690,3853,544,1634,3444,526,3595,3132,522,2983,2864,539,1247,2012,529,1624,1679,542,1142,1583,520,136
1208,36.0,M,MN,1549,2186,499,1485,1660,478,3290,1556,478,2713,1428,490,1212,1664,514,1638,1783,546,1226,2589,558,90
1209,34.0,M,MN,1519,1845,489,1464,1490,472,3230,1339,470,2511,741,454,1072,567,455,1365,390,455,1017,593,463,6
1210,50.0,M,MN,1542,2121,497,1517,2072,489,3360,1853,488,2726,1498,492,1183,1377,502,1496,883,499,1067,919,485,47
1211,47.0,M,MN,1609,2768,518,1564,2571,504,3480,2484,506,2810,1903,507,1245,1998,528,1695,2246,565,1214,2438,552,111
1212,26.0,M,MN,1076,59,347,1047,42,337,2361,50,343,1969,62,356,872,79,370,1191,108,397,836,77,380,4
1213,39.0,M,MN,1461,1324,471,1448,1361,467,3219,1297,468,2584,956,467,1085,633,460,1379,418,460,947,315,431,49
1214,40.0,M,MN,1340,570,432,1320,550,425,2910,458,423,2389,436,432,1075,578,456,1591,1457,531,1340,4057,610,24
1215,33.0,M,MN,1329,546,428,1320,551,425,2938,538,427,2423,499,438,1042,420,442,1390,457,464,1060,870,482,20
1216,42.0,M,MN,1383,800,445,1368,750,441,3038,741,442,2500,695,452,1101,726,467,1490,851,497,1053,823,479,19
1217,46.0,M,MN,1698,3970,547,1682,4097,542,3745,4210,544,3095,3606,559,1286,2480,546,1727,2552,576,1229,2633,559,364
1218,46.0,M,MN,1349,596,435,1319,547,425,2976,602,433,2585,964,467,1131,946,480,1503,917,501,1091,1078,496,33
1219,53.0,M,MN,1905,6749,614,1840,6241,592,4357,7070,633,3901,7211,704,1774,7246,752,2210,6461,737,1669,7383,759,349
1220,34.0,M,MN,1824,5936,587,1783,5556,574,3787,4470,550,3040,3235,549,1329,3058,564,1922,4275,641,1436,5326,653,133
1221,50.0,M,MN,1614,2812,520,1580,2812,509,3484,2509,506,2946,2651,532,1363,3459,578,2081,5573,694,2171,8791,987,126
1222,52.0,M,MN,1535,2054,494,1491,1749,480,3337,1746,485,2644,1165,478,1131,947,480,1447,660,483,1035,699,471,85
1224,40.0,M,MN,1355,619,437,1347,639,434,3027,686,440,2528,782,457,1099,713,466,1510,950,504,1140,1565,519,26
1225,34.0,M,MN,1549,2183,499,1469,1526,473,3147,1006,457,2574,903,465,1147,1067,486,1506,930,502,1109,1225,504,91
1226,27.0,M,MN,1704,4051,549,1529,2195,492,3988,5517,580,3689,6535,666,2137,8624,906,2363,7317,788,1712,7624,779,728
1227,23.0,M,MN,1453,1267,468,1431,1164,461,3276,1496,476,4055,7586,732,1887,7828,800,1859,3717,620,1264,3094,575,43
1228,80.0,M,MN,2365,8795,761,2510,8828,808,5765,8826,838,4975,8765,898,2244,8749,952,2876,8704,959,1874,8334,852,75
1230,25.0,M,MN,1356,621,437,1370,770,441,3060,817,445,2791,1815,504,1277,2361,542,1785,3075,595,1351,4184,614,17
1231,38.0,M,MN,1894,6608,610,1857,6396,598,4116,6141,598,3706,6606,669,1640,6354,696,2170,6238,724,1472,5756,669,617
1232,30.0,M,MN,1373,723,442,1311,522,422,2854,386,415,2449,549,442,1129,939,479,1641,1800,547,1195,2184,543,13
1233,46.0,M,MN,1542,2116,497,1541,2347,496,4207,6534,611,4534,8427,819,2043,8397,866,2534,7938,845,1763,7856,802,77
1234,54.0,M,MN,1484,1495,478,1522,2136,490,3398,2109,494,2767,1714,500,1162,1195,493,1540,1133,514,1111,1259,505,9
1235,30.0,M,MN,1629,2980,525,1532,2232,494,3433,2262,499,2879,2301,520,1303,2730,553,1813,3335,605,1415,5066,643,109
1237,40.0,M,MN,1487,1512,479,1384,867,446,3029,692,440,2505,720,453,1050,454,445,1736,2627,579,1144,1599,520,114
1240,36.0,M,MN,1604,2725,517,1543,2377,497,3296,1574,479,2708,1399,489,1455,4535,617,2018,5100,673,1410,5006,641,122
1241,42.0,M,MN,2066,8062,665,2117,8226,682,4492,7494,653,3500,5744,632,1436,4332,609,2213,6486,738,1354,4238,616,724
1242,32.0,M,MN,1217,198,392,1141,112,368,2586,133,376,2031,89,367,871,78,369,1170,86,390,840,86,382,58
1243,42.0,M,MN,1398,882,450,1395,921,449,3112,936,452,2592,991,468,1165,1229,494,1579,1386,527,1085,1038,493,11
1244,35.0,M,MN,1576,2445,508,1573,2709,507,3861,4868,561,3574,6065,645,1615,6158,685,2105,5773,702,1455,5549,662,108
1246,21.0,M,MN,1556,2264,501,1494,1819,481,3236,1351,470,2934,2582,530,1278,2370,542,1727,2549,576,1208,2371,549,430
1247,25.0,M,MN,1486,1504,479,1490,1726,480,3281,1520,477,2798,1843,505,1251,2060,531,1762,2886,588,1270,3164,578,277
1248,31.0,M,MN,1669,3562,538,1664,3819,536,4069,5908,591,3629,6317,655,1650,6434,700,2105,5770,702,1435,5319,653,100
1249,20.0,M,MN,1275,355,411,1267,348,408,2813,317,409,2265,256,409,1125,911,477,1526,1039,509,1112,1272,506,24
1251,57.0,M,MN,1568,2360,505,1543,2367,497,3594,3123,522,3293,4685,595,1489,4901,631,1941,4444,647,1399,4857,636,90
1252,42.0,M,MN,1463,1333,471,1434,1194,462,3192,1145,464,2567,877,464,1111,790,471,1599,1503,533,1227,2611,558,43
1253,33.0,M,MN,1372,720,442,1418,1063,457,3307,1620,481,2902,2403,524,1229,1847,521,1480,796,494,1069,928,486,12
1254,47.0,M,MN,1508,1705,486,1492,1768,481,3349,1799,487,2732,1529,494,1181,1361,501,1559,1256,520,1155,1719,525,52
1255,38.0,M,MN,1244,246,401,1257,317,405,2801,297,407,2379,415,430,1052,467,446,1454,690,485,1043,749,474,55
1256,33.0,M,MN,1433,1051,462,1391,896,448,3014,650,438,2572,896,464,1175,1321,498,1739,2661,580,1283,3331,584,84
1257,32.0,M,MN,1460,1317,470,1413,1027,455,3158,1045,459,2592,990,468,1135,988,481,1582,1403,528,1227,2596,558,109
1258,34.0,M,MN,1806,5720,582,1863,6452,600,5273,8680,766,4645,8541,839,1710,6876,725,2645,8288,882,1548,6527,704,373
1259,40.0,M,MN,1605,2732,517,1653,3675,532,3701,3795,538,3481,5646,629,1737,7034,737,2421,7528,807,1716,7637,780,122
1260,27.0,M,MN,1611,2788,519,1595,3010,514,3466,2409,504,2958,2720,534,1341,3216,569,1989,4846,663,1325,3844,602,120
1261,48.0,M,MN,1685,3779,543,1685,4142,543,3685,3659,536,3115,3744,563,1353,3356,574,1961,4607,654,1275,3216,580,118
1262,41.0,M,MN,1549,2194,499,1553,2445,500,3451,2352,502,2790,1811,504,1161,1179,492,1490,847,497,1041,738,474,57
1264,44.0,M,MN,1883,6506,606,1979,7476,637,4606,7761,669,4186,7881,756,2039,8388,865,2626,8227,876,1763,7857,802,369
1265,44.0,M,MN,1694,3915,546,1671,3932,538,3619,3258,526,3172,4029,573,1679,6655,712,2611,8190,871,1566,6674,712,40
1267,40.0,M,MN,1403,904,452,1379,837,444,3109,929,452,2770,1726,500,1379,3680,585,1897,4049,633,1278,3257,581,40
1268,25.0,M,MN,1434,1053,462,1435,1203,462,3219,1299,468,2591,986,468,1135,989,482,1558,1248,520,1128,1446,513,67
1269,40.0,M,MN,1381,789,445,1380,842,445,3151,1021,458,2466,599,445,1308,2786,555,2005,4999,669,1161,1788,528,28
1270,45.0,M,MN,1408,928,454,1376,814,443,3065,831,446,2531,792,457,1162,1190,493,1567,1307,523,1151,1669,523,37
1271,34.0,M,MN,1436,1067,462,1413,1024,455,3090,882,449,2490,652,450,1143,1036,485,1525,1035,509,1083,1027,493,29
1272,41.0,M,MN,1575,2433,507,1563,2556,503,3424,2219,498,2796,1840,505,1168,1258,496,1553,1217,518,1083,1029,493,286
1274,41.0,M,MN,1627,2948,524,1542,2356,497,3386,2050,492,3091,3584,558,1424,4199,604,2256,6724,752,1454,5535,661,138
1276,57.0,M,MN,1710,4149,551,1651,3650,532,3683,3645,535,3080,3503,556,1340,3203,569,1755,2795,585,1236,2719,562,300
1277,41.0,M,MN,1549,2190,499,1553,2446,500,3452,2355,502,3103,3656,560,1427,4233,605,2000,4943,667,1299,3532,591,58
1278,21.0,M,MN,1470,1384,473,1439,1283,463,3182,1118,463,2600,1018,470,1185,1397,503,1608,1564,536,1193,2169,542,57
1281,38.0,M,MN,1475,1425,475,1460,1458,470,3236,1350,470,2640,1144,477,1124,899,477,1463,735,488,1035,696,471,48
1282,48.0,M,MN,1295,416,417,1309,503,422,2973,596,432,2891,2356,522,1490,4921,632,2083,5590,695,1557,6613,708,21
1284,53.0,M,MN,1456,1288,469,1435,1211,462,3196,1154,465,2620,1090,473,1166,1234,495,1594,1472,532,1145,1609,521,45
1285,29.0,M,MN,1313,504,423,1291,437,416,2916,496,424,2336,330,422,990,250,420,1277,205,426,885,142,403,46
1287,29.0,M,MN,1196,169,385,1182,158,381,2664,185,387,2159,160,390,953,172,405,1311,257,437,1032,672,469,15
1288,38.0,M,MN,1677,3683,540,1698,4325,547,3651,3446,531,3311,4798,598,1805,7397,765,2355,7274,785,1475,5788,671,135
1289,51.0,M,MN,1531,2021,493,1473,1559,475,3224,1314,469,2736,1552,494,1258,2133,534,1645,1824,549,1372,4471,624,64
1290,58.0,M,MN,1638,3093,528,1561,2542,503,3382,2031,492,2795,1833,505,1266,2223,537,1753,2781,585,1285,3361,584,331
1291,27.0,M,MN,1854,6229,597,1873,6535,603,4190,6452,609,3648,6393,659,1553,5562,659,2076,5543,692,1416,5077,644,729
1292,33.0,M,MN,1610,2776,519,1617,3261,521,3569,2988,519,2970,2785,536,1284,2448,545,1729,2565,577,1165,1834,530,115
1293,33.0,M,MN,1367,670,440,1371,785,442,3055,803,444,2488,643,449,1125,908,477,1611,1585,537,1107,1203,503,16
1295,53.0,M,MN,1533,2042,494,1547,2397,498,3419,2196,497,3247,4407,586,1635,6309,694,2357,7281,786,1752,7811,796,22
1296,43.0,M,MN,1587,2550,511,1526,2176,492,3775,4395,549,3820,6980,690,1665,6564,706,2124,5931,708,1407,4979,640,70
1297,21.0,M,MN,1281,376,413,1277,378,411,2911,461,423,2384,424,431,1118,851,474,1569,1320,523,1067,920,485,66
1298,37.0,M,MN,1501,1625,484,1491,1741,480,3483,2504,506,3611,6218,652,1736,7025,736,2427,7545,809,1649,7251,750,101
1299,25.0,M,MN,1269,335,409,1271,360,409,2815,320,409,2331,322,421,1155,1131,490,1409,513,470,1281,3301,583,20
1302,25.0,M,MN,1244,249,401,1152,130,371,2649,169,385,2151,155,389,931,143,395,1263,182,421,914,207,416,20
1303,32.0,M,MN,1515,1781,488,1544,2384,497,3352,1808,487,2865,2226,517,1254,2089,532,1723,2510,575,1233,2679,561,9
1304,33.0,M,MN,1952,7213,629,1877,6586,605,4107,6086,597,2989,2893,540,1327,3016,563,1829,3436,610,1239,2756,563,728
1306,30.0,M,MN,1240,238,400,1230,246,396,2704,204,393,2187,186,395,938,154,398,1241,152,414,920,221,418,79
1308,25.0,M,MN,1412,951,455,1472,1552,474,3625,3295,527,3334,4920,602,1609,6102,682,2163,6185,721,1415,5068,643,16
1309,50.0,M,MN,1408,931,454,1395,920,449,3034,708,441,2459,573,444,1084,628,460,1470,763,490,1103,1170,502,56
1310,51.0,M,MN,1510,1711,486,1477,1603,476,3352,1806,487,2883,2322,521,1284,2445,544,1728,2556,576,1291,3422,587,63
1311,20.0,M,MN,1836,6059,591,1811,5854,583,3918,5167,569,3010,3059,544,1444,4432,613,2109,5796,703,1490,5966,678,451
1312,24.0,M,MN,1836,6060,591,1824,6057,587,3905,5100,567,2895,2372,523,1185,1393,503,1511,957,504,1019,599,463,451
1313,34.0,M,MN,1504,1665,485,1478,1605,476,3267,1458,475,2578,917,466,1081,610,459,1457,704,486,1161,1786,528,61
1314,43.0,M,MN,1605,2737,517,1535,2272,494,3382,2035,492,2686,1317,485,1134,975,481,1440,642,480,964,364,439,335
1315,31.0,M,MN,1715,4214,552,1721,4790,554,3714,3932,540,3577,6079,646,1518,5198,644,1995,4901,665,1277,3247,581,430
1316,25.0,M,MN,1863,6324,600,1890,6723,609,5567,8792,809,5091,8793,919,1991,8231,845,2693,8422,898,1825,8150,830,113
1318,39.0,M,MN,1375,745,443,1367,740,440,2988,619,434,2456,568,444,1116,833,473,1589,1449,530,1146,1614,521,56
1319,36.0,M,MN,1325,535,427,1328,577,428,2945,548,428,2370,397,428,1005,303,426,1343,313,448,1001,498,455,22
1321,25.0,M,MN,1511,1731,487,1438,1271,463,3197,1161,465,2676,1271,483,1287,2489,546,1634,1756,545,1097,1124,499,88
1322,25.0,M,MN,1449,1207,467,1431,1167,461,3173,1094,461,2602,1029,470,1173,1302,498,1522,1011,508,1076,979,490,43
1323,37.0,M,MN,1692,3885,545,1627,3361,524,3569,2992,519,2901,2397,524,1331,3073,564,1860,3723,620,1369,4428,623,404
1324,48.0,M,MN,1301,469,419,1310,517,422,3041,763,442,2743,1591,495,1306,2755,554,1788,3105,596,1238,2750,563,11
1325,34.0,M,MN,1519,1851,489,1494,1812,481,3375,1958,491,2741,1583,495,1158,1151,491,1491,856,497,1039,721,473,91
1326,48.0,M,MN,1376,750,443,1389,893,447,3001,634,436,2459,578,444,1045,435,443,1381,430,461,989,448,450,30
1327,56.0,M,MN,1729,4500,557,1723,4819,555,3738,4158,543,3107,3694,561,1340,3204,569,1847,3606,616,1400,4872,637,428
1328,43.0,M,MN,1666,3518,537,1655,3703,533,3868,4915,562,3620,6267,654,1670,6597,708,2146,6077,716,1495,6015,680,138
1330,51.0,M,MN,1457,1298,469,1477,1598,476,3260,1435,474,2734,1541,494,1242,1975,527,1562,1280,521,1124,1404,511,29
1332,32.0,M,MN,1532,2034,494,1468,1515,473,3191,1142,464,2547,823,460,1088,647,462,1463,733,488,1027,640,467,62
1333,24.0,M,MN,1566,2350,504,1538,2321,495,3381,2026,491,3525,5865,637,1846,7629,783,3346,8840,1116,1913,8455,870,114
1334,35.0,M,MN,1499,1606,483,1510,2002,486,3327,1702,484,2752,1643,497,1192,1457,506,1507,934,503,1016,585,462,293
1335,21.0,M,MN,1655,3367,533,1588,2923,511,3478,2474,505,2846,2115,514,1287,2481,546,1644,1819,548,1144,1603,520,123
1336,44.0,M,MN,1477,1445,476,1409,998,454,3238,1355,471,2603,1033,470,1070,558,454,1381,429,461,988,444,449,59
1337,42.0,M,MN,1362,645,439,1346,635,434,2989,620,434,2480,631,448,1237,1914,525,1589,1447,530,1092,1089,497,40
1338,27.0,M,MN,1640,3115,528,1595,3004,514,3557,2923,517,3041,3240,549,1325,2996,562,1760,2846,587,1277,3245,581,324
1339,27.0,M,MN,1663,3489,536,1677,4029,540,3693,3715,537,3345,4983,604,1697,6785,720,2445,7624,815,1604,6967,729,384
1340,58.0,M,MN,1465,1358,472,1440,1298,464,3213,1280,467,2630,1112,475,1166,1237,495,1559,1259,520,1114,1299,507,31
1342,49.0,M,MN,1450,1222,467,1436,1226,463,3263,1443,474,2944,2636,532,1424,4191,604,1976,4740,659,1703,7574,774,47
1343,39.0,M,MN,1292,406,416,1305,478,420,2921,501,425,2566,874,464,1160,1168,492,1584,1415,528,1059,867,482,58
1344,51.0,M,MN,1418,976,457,1387,880,447,3110,930,452,2614,1068,472,1278,2368,542,1681,2140,561,1163,1808,529,41
1346,35.0,M,MN,1566,2354,504,1518,2089,489,3362,1864,489,2727,1501,493,1144,1047,485,1527,1049,509,1076,973,489,74
1347,39.0,M,MN,1596,2642,514,1502,1916,484,3520,2746,512,2952,2680,533,1261,2165,535,1750,2750,584,1292,3449,588,132
1349,19.0,M,MN,1402,902,452,1413,1023,455,3245,1380,472,2584,961,467,1085,632,460,1448,664,483,1103,1171,502,74
1350,42.0,M,MN,1469,1378,473,1461,1466,471,3269,1464,475,2723,1477,492,1192,1456,506,1587,1435,529,1150,1655,523,66
